"Date","Price","Open","High","Low","Change %"
"Sep 27, 2017","13,440.0","13,385.0","13,440.0","13,370.0","0.47"
"Sep 26, 2017","13,376.5","13,341.5","13,381.5","13,341.5","0.38"
"Sep 25, 2017","13,326.0","13,296.0","13,326.0","13,296.0","0.10"
"Sep 22, 2017","13,312.5","13,327.5","13,342.5","13,307.5","0.23"
"Sep 21, 2017","13,281.5","13,281.5","13,281.5","13,281.5","0.00"
"Sep 20, 2017","13,281.5","13,277.5","13,284.5","13,265.5","0.02"
"Sep 19, 2017","13,278.5","13,258.5","13,278.5","13,253.5","0.18"
"Sep 18, 2017","13,255.0","13,245.0","13,257.0","13,235.0","0.11"
"Sep 15, 2017","13,240.0","13,262.0","13,269.0","13,230.0","-0.07"
"Sep 14, 2017","13,249.5","13,230.5","13,249.5","13,230.5","0.36"
"Sep 13, 2017","13,202.5","13,206.5","13,214.5","13,198.5","0.06"
"Sep 12, 2017","13,195.0","13,195.0","13,227.0","13,180.0","0.25"
"Sep 11, 2017","13,162.5","13,187.5","13,187.5","13,137.5","-0.31"
"Sep 08, 2017","13,204.0","13,294.0","13,294.0","13,204.0","-0.77"
"Sep 07, 2017","13,306.5","13,333.5","13,333.5","13,305.5","-0.23"
"Sep 06, 2017","13,337.5","13,334.5","13,340.5","13,334.5","0.00"
"Sep 05, 2017","13,337.5","13,335.5","13,340.5","13,330.5","-0.04"
"Sep 04, 2017","13,342.5","13,341.5","13,346.5","13,336.5","-0.00"
"Sep 01, 2017","13,343.0","13,343.0","13,343.0","13,343.0","0.00"
"Aug 31, 2017","13,343.0","13,346.0","13,353.0","13,337.0","-0.03"
"Aug 30, 2017","13,346.5","13,339.5","13,348.5","13,339.5","0.05"
"Aug 29, 2017","13,339.5","13,341.5","13,349.5","13,335.5","-0.00"
"Aug 28, 2017","13,340.0","13,333.0","13,341.0","13,331.0","-0.04"
"Aug 25, 2017","13,345.5","13,335.5","13,348.5","13,335.5","-0.01"
"Aug 24, 2017","13,346.5","13,347.5","13,355.5","13,340.5","-0.09"
"Aug 23, 2017","13,358.5","13,333.5","13,362.5","13,333.5","0.12"
"Aug 22, 2017","13,343.0","13,341.0","13,347.0","13,334.0","-0.06"
"Aug 21, 2017","13,350.5","13,354.5","13,359.5","13,347.5","-0.09"
"Aug 18, 2017","13,362.0","13,361.0","13,370.0","13,356.0","-0.12"
"Aug 17, 2017","13,378.5","13,378.5","13,378.5","13,378.5","0.00"
"Aug 16, 2017","13,378.5","13,356.5","13,381.5","13,356.5","0.13"
"Aug 15, 2017","13,361.0","13,348.0","13,361.0","13,341.0","0.09"
"Aug 14, 2017","13,349.0","13,347.0","13,352.0","13,337.0","-0.06"
"Aug 11, 2017","13,357.5","13,362.5","13,377.5","13,352.5","0.18"
"Aug 10, 2017","13,334.0","13,339.0","13,351.0","13,334.0","0.01"
"Aug 09, 2017","13,332.5","13,320.5","13,333.5","13,318.5","0.15"
"Aug 08, 2017","13,313.0","13,320.0","13,320.0","13,301.0","-0.06"
