Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Unnamed: 62,2018
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,1757142805.71,2366666615.56,1776842041.05,1087273103.7,598961269.298,714046821.094,865559856.164,1028087972.31,1127806944.62,1327748654.66,1543606345.12,1763536304.54,1873671550.35,1747011857.33,1280177838.72,1454430642.49,1731198022.45,1768619058.35,1758176653.08,2023324407.3,2366398119.88,2735558726.26,3452882514.0,4222962987.54,5443915120.51,5832915387.09,7127792629.58,8261299199.68,10191350119.7,11942230508.3,13268458231.9,14390395149.8,15903329473.0,4222962987.54,,
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313540067.93,2717998687.71,2838485353.96,4451497288.27,5545921947.47,7535259851.04,9599127049.94,11718795528.5,13690217333.3,15751867489.4,17247179005.5,17391056369.2,17260364842.5,17649751243.8,19152238806.0,20082918739.6,20955223880.6,21287562189.1,21796351575.5,24577114427.9,29227350570.0,35477118070.2,38419626628.2,40075674163.3,43868565281.7,46014226807.6,47833413749.1,49459296463.3,49598825982.2,24577114427.9,,
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,190495600.0,183920900.0,191861800.0,200229600.0,218929100.0,229260800.0,244459500.0,261024300.0,276820700.0,306961800.0,323099700.0,341543100.0,368098000.0,386968300.0,486955000.0,577549300.0,596675700.0,673010600.0,717240400.0,814067900.0,854711500.0,846514500.0,863933200.0,823374900.0,848478300.0,851296100.0,840964400.0,972800000.0,1038300000.0,786300000.0,384400000.0,348000000.0,223500000.0,160400000.0,132200000.0,134800000.0,159400000.0,295900000.0,359600000.0,441800000.0,529064600.0,521000000.0,543000000.0,416000000.0,474700000.0,550000000.0,604028900.0,739027200.0,850040500.0,1155147400.0,1292697100.0,1545400000.0,1735500000.0,1946500000.0,2013000000.0,2034000000.0,2101000000.0,739027200.0,,
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28901836158.2,31995012468.8,33881392045.5,30657030223.4,28607921928.8,25544128199.0,27884615384.6,30698633109.1,27249786142.0,35976714100.9,38270206950.4,34110064452.2,20481889763.8,26265625000.0,33122307692.3,47334148578.4,54961936662.6,67516236337.7,87140405361.2,63028320702.0,74773444900.5,34699395523.6,,,,,,67516236337.7,,
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,87350296.2963,102094111.111,123935518.519,146341370.37,167970111.111,182754000.0,197228777.778,217663037.037,241273000.0,289689703.704,319999000.0,366541074.074,415518111.111,483962444.444,513753814.815,566894740.741,574870407.407,600005555.556,640449518.519,662196185.185,676949592.593,737554888.889,775934814.815,784159222.222,743808074.074,748346592.593,823837148.148,893107222.222,951207370.37,1134193629.63,1277494148.15,1282215407.41,1262973407.41,1381968259.26,1437684814.81,1436803333.33,1489928888.89,1551921037.04,1649142629.63,1667078703.7,1277494148.15,,
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,81231814846.4,86287335349.4,99366717908.3,99955845906.1,1.11011134838e+11,1.1937179147e+11,1.31018820033e+11,1.34187210192e+11,1.44510148768e+11,1.61958447587e+11,1.760719051e+11,1.96968821796e+11,2.21446080248e+11,2.89954046147e+11,3.76428081259e+11,3.94878139739e+11,4.39009649467e+11,4.83105144773e+11,5.48082288899e+11,6.53361957732e+11,7.74610663634e+11,8.92197077888e+11,8.34249556962e+11,7.40171057904e+11,7.29654325488e+11,7.5141282844e+11,7.64534086643e+11,8.03851944553e+11,9.19123365001e+11,1.00640171732e+12,1.17050315163e+12,1.44016464057e+12,1.35840257223e+12,1.56494158677e+12,1.79715060461e+12,1.91609995274e+12,2.06073935805e+12,2.25537795818e+12,2.27173457015e+12,2.05079381513e+12,2.26209181068e+12,2.20481729611e+12,1.97679780799e+12,2.03530256831e+12,2.35065777418e+12,2.84550942369e+12,3.33724456e+12,3.93634764823e+12,4.57603469619e+12,4.30216316971e+12,5.33453303307e+12,6.06427779889e+12,6.12120663506e+12,6.27298948251e+12,6.39154987736e+12,5.45920625645e+12,5.29986562577e+12,3.93634764823e+12,,
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,1.20888467159e+11,1.31569338035e+11,1.43177200301e+11,1.46663532195e+11,1.52201964463e+11,1.56731265034e+11,1.60526313815e+11,1.4126940908e+11,1.43252490707e+11,1.33681898769e+11,1.52281115075e+11,1.68214011925e+11,1.7803486766e+11,1.79028450536e+11,1.81115109653e+11,2.05488833996e+11,1.95584775003e+11,2.11139725878e+11,2.39015609172e+11,2.74530562937e+11,3.21335591434e+11,3.7728503789e+11,4.59887867104e+11,5.71649437543e+11,5.827430517e+11,6.61934469925e+11,7.51567270666e+11,7.98197144588e+11,8.66105358955e+11,9.38325885613e+11,9.26977420257e+11,9.40734369537e+11,4.59887867104e+11,,
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,76777083557.3,80237821909.2,74796244334.9,68688047480.5,71190299392.9,80779930657.2,84283995064.6,90950952690.9,89980034519.6,95714254328.1,97729178471.7,86383121297.1,86051188949.8,72587455091.5,83705340575.9,93313723634.6,96462655239.6,97516392240.6,97617718260.9,1.12687704932e+11,1.01760254592e+11,1.09911457198e+11,1.20719032497e+11,1.37615670728e+11,1.58963779475e+11,1.77840329533e+11,2.12769791288e+11,2.56172725778e+11,2.7123208617e+11,2.92339724488e+11,3.28781234807e+11,3.53927683499e+11,3.82592823547e+11,4.11931481586e+11,4.02390077969e+11,4.02524119029e+11,2.12769791288e+11,,
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,90098330.6654,104888628.172,124941925.01,165930611.729,193983720.462,246387479.177,272493879.021,303496276.264,436918176.734,503180669.995,534701915.617,511658690.561,522090331.478,524034109.857,502617355.407,529078995.564,779365167.602,1052843347.64,1161757671.02,1120000916.93,1421466239.56,1484152022.32,1631197909.26,1673104493.77,1948118227.68,2428461395.35,2504033252.43,2298410390.68,2479721340.87,2664026095.06,2483953102.79,2491822706.8,2688630822.53,3070691319.52,3454362685.97,3659251525.86,4000239272.61,4601299566.81,5081432924.01,4504549214.23,5082366478.09,5739977477.48,5456009384.66,6391735893.84,6657170923.38,6289165409.56,,4601299566.81,,
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1409873949.58,1444327731.09,1434156378.6,1240672268.91,1309747899.16,1698319327.73,1751470588.24,1859465020.58,1801344537.82,1965546218.49,2296470588.24,2369308600.34,2553936348.41,2875625000.0,3574586466.17,3791298145.51,3591319857.31,4104509582.86,2733183856.5,3364611432.24,4024621899.58,4415844155.84,4768765016.82,5167913302.17,6043474842.77,5978460972.02,6405210563.88,6682167119.57,6978371581.26,6987267683.77,8032551173.24,9000362581.58,9703011635.87,10338679635.8,11717604208.8,13029697561.0,13897738375.2,15091913883.7,15794972847.2,15656327859.6,16330814180.0,15746229581.6,16536535647.1,18881765437.2,20662525941.3,24406252456.5,28279814924.6,32350248410.8,40713812309.7,42066217871.5,56725745039.3,65292741296.5,68434399083.4,74317806754.5,79356456990.3,80611989527.2,81321876307.3,32350248410.8,,
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,1.37326339591e+11,1.24411912028e+11,1.32634611148e+11,1.42216630532e+11,1.58795498475e+11,1.7471071297e+11,1.81735953364e+11,1.93138344595e+11,2.30345726832e+11,2.96101713076e+11,3.28968990523e+11,3.56861615693e+11,4.0880871166e+11,4.58039748302e+11,5.22074506932e+11,6.48971797084e+11,6.8599745575e+11,6.92704157982e+11,6.75923420884e+11,6.73275971023e+11,7.08869952231e+11,7.38150079103e+11,8.09719315471e+11,8.4562503786e+11,8.60326050891e+11,9.20986539698e+11,8.87230344638e+11,9.25514551253e+11,9.40614921413e+11,1.021403738e+12,1.14702809103e+12,1.25977645486e+12,1.30033414447e+12,1.16970213164e+12,1.2708876129e+12,1.34399892848e+12,1.3562310366e+12,1.45803456019e+12,1.67230419017e+12,1.91185790512e+12,2.20520007419e+12,2.62626440489e+12,3.23217678421e+12,3.63790303377e+12,3.72781130118e+12,4.66696452854e+12,5.27893462001e+12,5.53532744513e+12,5.77445815774e+12,6.07654319805e+12,6.01705015889e+12,6.26337290911e+12,3.23217678421e+12,,
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,3.24352039782e+11,3.12613286316e+11,3.26841861894e+11,3.51679457721e+11,3.90766765753e+11,4.31926537061e+11,4.47443329877e+11,4.59273990771e+11,4.85885375069e+11,5.43301898276e+11,5.94912900423e+11,6.42020284344e+11,7.17743238064e+11,9.0775716775e+11,1.16058325986e+12,1.28424641524e+12,1.39031867822e+12,1.56494437783e+12,1.69852717384e+12,2.01950269106e+12,2.35760988545e+12,2.53553324957e+12,2.52134185838e+12,2.47434182926e+12,2.51137403083e+12,2.64618505322e+12,2.76703190461e+12,2.84409546383e+12,3.07785886204e+12,3.27300028668e+12,3.68136383301e+12,3.92579481793e+12,3.88036402364e+12,4.13834839457e+12,4.48685639393e+12,5.01918314147e+12,5.4707469883e+12,5.78479860918e+12,5.60203277192e+12,5.47095685126e+12,5.9698251994e+12,6.02619495492e+12,6.15093101063e+12,6.95833591578e+12,8.26079542305e+12,9.84230685956e+12,1.16971086194e+13,1.45094891939e+13,1.74247464907e+13,1.70232750714e+13,2.0751243965e+13,2.45084248491e+13,2.60882978304e+13,2.76614559794e+13,2.87047621013e+13,2.719816609e+13,2.72993808195e+13,1.45094891939e+13,,
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,34579308.4138,35699286.0143,41859162.8167,47039059.2188,51938961.2208,54878902.422,56698866.0227,59260814.7837,61444771.1046,65966680.6664,68738625.2275,76482102.9083,80915831.924,121181556.196,150846210.449,149560513.861,147654093.836,193307267.709,266559337.626,290142517.815,431561376.477,434188034.188,348746822.619,386699308.859,333158476.242,268626912.55,318862888.403,402774852.652,470389179.679,495404888.092,596415104.549,704329192.772,831033941.094,835592802.277,878250450.603,1001889856.91,946123275.882,997996028.646,928458205.958,912771290.613,887295267.875,825706961.239,775780697.677,1157832934.55,1511236655.52,1682350934.85,1800105589.6,1820811281.12,1870722800.56,1865963014.98,2385950663.83,2788022889.09,2678494689.4,2526009072.93,2614566292.26,2505886024.66,2291321667.48,1820811281.12,,
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1.70979365243e+11,1.57896674355e+11,1.65672342325e+11,1.79541877514e+11,1.98101527203e+11,2.20983241523e+11,2.45370182543e+11,2.47714846991e+11,2.53063153519e+11,2.82833389879e+11,3.21365983628e+11,3.57843090756e+11,4.10663946539e+11,5.21689118742e+11,6.14359539541e+11,6.75064297227e+11,7.36554966602e+11,8.5492218329e+11,8.90801447493e+11,1.06437834545e+12,1.20658818055e+12,1.27907952627e+12,1.30869337266e+12,1.21083005908e+12,1.27495087338e+12,1.36259955765e+12,1.44930973503e+12,1.52779194134e+12,1.68283214206e+12,1.90737123198e+12,2.02723877775e+12,2.23028930509e+12,2.07991850568e+12,2.15593346797e+12,2.46885147867e+12,3.03282282844e+12,3.32568951401e+12,3.48028244843e+12,3.3512878714e+12,3.09601689092e+12,3.40074669894e+12,3.51517379801e+12,3.72353702934e+12,4.24605725957e+12,5.10348422282e+12,6.16172773942e+12,7.43677539722e+12,9.3662078137e+12,1.16452454157e+13,1.12582039054e+13,1.35137454083e+13,1.64800456788e+13,1.76316647347e+13,1.90143162779e+13,1.97031020263e+13,1.8456544742e+13,1.84550749777e+13,9.3662078137e+12,,
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7870782260.52,8385109020.28,10120274492.9,11240360897.7,10972878636.2,11539211480.4,12252498921.0,14278357283.7,18802576988.2,22649930576.3,26125575942.3,30216060233.4,39738180076.6,47850551148.8,37440673477.9,37120517693.9,43476878139.3,42847900765.8,46473646001.6,48545251795.6,41402022148.2,42738875963.4,39738180076.6,,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,703925705.943,704145671.35,741509480.796,791140595.773,903158753.944,921600736.304,968440149.471,974721762.535,1066447130.82,1234878980.5,1509155062.53,1572310771.77,1968733021.72,2701874663.63,3295861019.06,3233431611.28,3544268025.08,3922895891.95,4884869091.84,5711457760.04,6232005655.95,5231808670.14,4764549532.05,4683697830.37,4594891580.56,4738559684.76,6921264132.2,8614215559.16,9750161053.21,10391504709.3,13229247947.9,14321878795.0,16065740777.9,16486900186.6,18325791415.5,21588170498.1,21776609772.0,19731912494.4,20209122027.1,22235929043.3,21263514833.2,21272418791.9,23616328816.1,29557325056.4,34685281847.5,37347394602.7,42414308116.9,50888134410.1,55849686538.7,51370543206.4,53212476812.3,60004630234.4,56677961787.1,61739352212.3,66327344188.9,57784495265.4,58631324559.4,50888134410.1,,
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5788368511.12,5970044665.65,6525676264.21,7174985106.64,7533187605.09,7937758980.3,8350252966.2,9546441564.35,11748433157.1,14373269155.7,16922504044.8,21447021570.1,30901399261.4,35596016664.2,26169854045.0,23757368290.1,28223552824.8,28119996053.3,30314363218.7,31419072947.9,27009231911.4,27572698481.9,30901399261.4,,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,1130457130.01,1121486562.53,1292297736.24,1348827324.1,1517496131.38,1941246972.46,2269233639.28,2683254708.17,3220920084.78,3735117374.41,4879018601.91,5625533410.31,6265844252.1,6996034037.0,7122539666.6,7211264780.01,6742367273.27,6490571703.85,6720492405.84,6811227982.82,7322677820.1,8195033162.12,10585624890.9,12092222041.9,14789661809.2,18340447243.0,20917444919.6,21475520709.4,28123640998.7,36709860068.3,43031577366.4,51552075901.5,55347998647.8,45415278647.5,44802641829.9,18340447243.0,,
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2037150716.33,2025689536.61,2379606422.29,2657247327.34,2798339768.8,2948325264.3,2876395613.08,3046339294.54,3271415868.0,3651615453.02,3956328426.04,4356633663.37,5074117544.77,6242177798.34,7675408485.51,8984824182.6,9584323309.12,11049896742.4,13236854105.2,15912133569.3,21728770055.4,17788171722.4,17692341358.1,16251460689.3,14824728528.5,14991283215.7,19462175321.8,21765261041.7,25705296183.5,26314220188.0,30180108561.9,32285388165.3,33711069430.8,31655473663.8,35604137422.6,39030285468.4,43161452678.4,39147844526.1,41806219378.6,41632027599.9,38857251336.3,39459581217.4,42236836820.6,52064058834.0,59626020162.4,62343022650.9,68640825480.9,79041294874.5,92507257783.6,92897320375.8,93216746661.6,1.01370474295e+11,98266306615.4,1.06825649872e+11,1.10081248587e+11,1.01187079463e+11,1.03606321693e+11,79041294874.5,,
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,293073868.023,327651487.963,402460333.238,523552815.119,563939670.704,711922994.226,735339911.935,811250927.389,1000535735.39,1209898293.46,1378130995.66,1205166025.52,1143229071.78,1092551781.01,1037314956.25,1082851076.52,1515209588.24,1839095595.26,2000674667.08,2010116851.2,2481316053.85,2480497547.85,2737066955.91,2574439973.17,2720297738.94,3130270918.79,3137848783.08,2840182191.77,2934578788.86,2906009307.67,2647883820.19,2671401082.76,2905973022.17,3588988600.7,4110348444.49,4280072625.98,4663488363.1,5974371695.95,6919241412.09,5557245122.32,5350674803.34,6074884388.59,,,,,,5974371695.95,,
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752975841.36,1695130456.52,1930071406.93,1639497206.7,1170785047.79,1288429150.51,1480656884.38,1661818168.42,1980901553.51,2598231467.44,2988338439.32,3408272498.12,4401154128.12,6054806100.85,5439422031.4,5811604051.97,7015206498.22,7284686576.28,7985349731.46,7983271110.6,6512899540.35,6749515654.64,4401154128.12,,
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,673081724.076,699161943.857,739286906.851,759345862.971,802482182.924,833563472.162,900264583.688,956436931.142,1031669636.36,1056391054.54,1111859569.77,1199507629.99,1341590681.59,1653062347.36,1917508190.05,2283049233.29,2181844193.92,2358930406.43,2669755115.5,3463565881.42,4042139901.36,3594868208.42,3526198070.1,3511573991.9,2939485471.5,2857889712.48,3258288890.59,2565634382.29,2442507588.38,2498059014.77,3081479800.29,2653141958.53,3024459564.32,3370842210.91,2977040722.47,3159901231.97,3995028592.79,3545776697.12,3738704467.52,3717515282.53,3877673539.09,4529575347.57,4397254607.61,5474030080.24,4363934494.37,5039293030.82,5515884348.55,7342923489.1,9413002920.97,8550363974.79,8729936135.74,9892702357.57,9919780071.29,10601690871.8,10673516672.7,9744243420.48,10001193420.2,7342923489.1,,
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,42463576.1589,44781456.9536,47935843.7936,57829787.234,109503546.099,127154929.577,141902097.902,141268980.477,168610478.36,189535398.23,215089005.236,244468292.683,284853358.562,322326642.336,355884383.089,398988954.97,450382327.952,508223602.379,540096397.621,589239753.611,624337145.285,870179738.562,897031250.0,1052121055.97,1226829564.82,1163362434.33,1575200390.93,1868383459.84,2271646188.14,2345294878.67,2588176058.41,2774351757.78,2886170570.49,3295011380.81,3697351594.22,4006531188.26,4224209599.23,1868383459.84,,
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,32598497785.5,36384816241.2,41243011986.7,47614954968.8,58137916907.8,78314872620.6,1.42659976453e+11,1.5579134557e+11,1.93704316865e+11,2.24691986323e+11,2.3855008339e+11,3.11753032319e+11,4.02410542623e+11,4.15941395553e+11,4.14275165388e+11,4.2083023287e+11,4.26458764085e+11,4.32783155356e+11,4.42829428061e+11,4.11135918932e+11,4.08590542565e+11,4.20719668267e+11,5.50957452062e+11,5.53975106196e+11,6.03445097423e+11,6.07554327421e+11,6.33819758525e+11,7.08751921752e+11,8.02386209546e+11,8.32734025494e+11,8.09445659307e+11,8.66936558879e+11,9.6702164251e+11,9.7061593112e+11,9.66820093048e+11,1.08909841613e+12,1.27121490255e+12,1.53014377348e+12,1.79093942914e+12,2.12332229585e+12,2.64770472941e+12,2.36823132994e+12,2.76796226774e+12,3.28239289996e+12,3.52975843013e+12,3.52402358734e+12,3.5635591832e+12,3.14727927133e+12,3.14479769127e+12,2.12332229585e+12,,
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,13056168000.0,14153952000.0,15221056000.0,16936336000.0,20070136000.0,21829712000.0,24337232000.0,26556376000.0,29363632000.0,32515752000.0,35541712000.0,39200880000.0,45178120000.0,55271304000.0,71976544000.0,88003984000.0,89023915584.4,81825783185.8,1.02517451754e+11,1.34540324561e+11,1.94356826087e+11,2.50083020408e+11,1.73720851064e+11,1.48866910908e+11,1.7563215733e+11,1.84473106267e+11,1.29440194508e+11,1.40263679437e+11,1.8314426818e+11,2.22977035954e+11,2.62709776008e+11,3.14453890803e+11,3.63609256196e+11,5.03962832199e+11,5.27318753518e+11,3.43792792161e+11,3.97404140458e+11,4.80554644188e+11,5.02010250657e+11,5.79459682649e+11,6.83647965227e+11,7.24703603502e+11,7.41559509631e+11,7.13284231625e+11,7.70267585947e+11,8.66345821213e+11,9.65281191372e+11,1.04347132117e+12,1.10127527867e+12,8.94948748437e+11,1.05112860351e+12,1.17118751966e+12,1.18659832446e+12,1.26198172847e+12,1.2984614949e+12,1.15226378066e+12,1.04692270246e+12,1.04347132117e+12,,
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,31020000.0,34918000.0,41749000.0,45144000.0,43879000.0,55989000.0,62983000.0,70688000.0,72798000.0,78476000.0,82507000.0,91063000.0,99461000.0,108071000.0,120230000.0,110858000.0,106289100.0,108702100.0,107978900.0,110937700.0,115152100.0,124735100.0,126887600.0,131334600.0,137928600.0,143930000.0,150776500.0,152788700.0,152617500.0,164969100.0,173260300.0,185210500.0,190800800.0,183121300.0,179697900.0,194497900.0,150776500.0,,
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,3.10437531142e+11,2.98648412877e+11,3.11468382981e+11,3.32421048708e+11,3.75226353903e+11,4.13375963383e+11,4.27131280978e+11,4.39772935021e+11,4.65609726571e+11,5.20593200617e+11,5.7105159162e+11,6.15837901975e+11,6.88744783855e+11,8.72905994079e+11,1.1189051831e+12,1.23662224561e+12,1.34253489722e+12,1.50998831345e+12,1.63567267059e+12,1.94988370892e+12,2.28326370687e+12,2.46330001509e+12,2.44593478363e+12,2.40396928185e+12,2.44659523889e+12,2.57901664299e+12,2.69103479044e+12,2.76480533937e+12,2.99228521994e+12,3.18847219572e+12,3.5907394997e+12,3.83285163941e+12,3.79757603004e+12,4.05549073906e+12,4.41523978615e+12,4.93686740115e+12,5.37921478766e+12,5.68993611813e+12,5.50659287936e+12,5.37567318328e+12,5.86047684948e+12,5.9262434202e+12,6.04350632655e+12,6.84004617161e+12,8.12545930329e+12,9.68550883656e+12,1.15206224098e+13,1.42975372148e+13,1.71696261384e+13,1.67556258472e+13,2.04586050498e+13,2.41784417102e+13,2.5733320245e+13,2.72781751137e+13,2.82927727402e+13,2.67960515738e+13,2.68970691808e+13,1.42975372148e+13,,
"Macedonia, FYR",MKD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471828621.91,4694744897.96,2316618542.53,2550195043.1,3381270207.85,4449375346.46,4422160017.54,3735312142.57,3571043102.56,3673288263.62,3772851420.25,3709637829.95,4018365247.44,4946292774.79,5682719260.08,6258600713.83,6861222331.96,8336478142.09,9909548410.83,9401731495.72,9407168702.43,10494632699.4,9745251126.01,10817712138.9,11362272837.9,10051659161.2,10899583154.6,8336478142.09,,
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,275494520.142,343771964.662,339913833.096,359772363.262,430096738.369,486617332.387,563683660.312,538747268.333,830710615.18,939227993.664,1049838492.56,1222702356.11,1595423285.65,1759690811.61,1538972158.18,1333754034.23,1297765448.5,1232932008.14,1392195933.34,1852163474.55,2090629722.64,2169040741.56,2181821902.44,2681912030.49,2724131545.17,2830673388.82,2818280876.08,2081846482.75,2706425298.37,2780422212.27,2697105694.08,2920358586.75,3439463140.36,2954129565.83,3465305993.48,3889758023.74,4703504466.53,5444474268.42,6245031690.07,6899799785.84,8145694631.88,9750822511.48,10181021770.4,10678749467.5,12978107560.6,12442747897.2,13246412031.4,14388360064.1,13100058099.8,14034980333.7,8145694631.88,,
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,250721821.554,264579879.785,295118249.325,345602025.375,376094108.475,474620439.585,527936988.791,625573345.532,793675169.879,1001300838.32,1250242107.88,1243469360.57,1234518125.0,1165771369.01,1101828568.77,1117835285.51,1435079200.35,1751247763.42,2019474244.19,2118574772.11,2547163582.33,2750041434.26,3021910216.72,2709178326.78,2998570146.54,3439931906.61,3570271557.88,3705372038.71,3923637971.05,4127313818.34,4306192435.82,4331870647.72,4689832689.83,5456583589.39,6062780269.06,6394851386.64,6757119558.4,7880509170.54,8977149553.24,8528202278.41,8741059602.65,9504797627.4,9203729739.42,10145944323.7,11217780149.3,10285547954.1,10999047580.4,7880509170.54,,
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8905066163.59,6477790688.23,6777632512.08,10467109977.7,10567354056.4,11986972418.5,14502553709.8,20182477480.6,31862554101.9,36906181380.8,49540813342.5,59977326086.0,59937797559.3,60269734044.5,65446402659.2,59687373958.3,63225097051.3,20182477480.6,,
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91541399331e+11,2.98977280092e+11,3.40941052119e+11,3.95345201744e+11,4.06065741476e+11,4.12149531851e+11,4.35882790041e+11,4.51660439754e+11,4.67355993192e+11,4.53678358084e+11,5.11780801926e+11,5.92919911445e+11,6.98419820704e+11,8.11375431672e+11,1.00283228412e+12,1.23536617057e+12,1.1959030546e+12,1.3835171424e+12,1.56852234803e+12,1.68155453153e+12,1.5916751736e+12,1.59155626454e+12,1.44197738006e+12,1.45390102934e+12,1.00283228412e+12,,
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984279598.325,1159860290.17,1284446123.34,1707678389.69,2073255525.2,2257174480.79,2696020574.58,3668857103.75,4545674527.61,4159330369.55,4139192052.98,4538198498.75,4087724527.82,4464260488.58,4587928884.17,4052913385.83,4374127212.39,3668857103.75,,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,2310099100.0,2552401933.33,2725736633.33,2098734600.0,2186505475.0,2896178866.67,3020611600.0,3204461566.67,3576966800.0,2560785660.0,2379018326.32,1317611863.85,768401634.155,925817092.217,1452165005.24,1345719472.36,1180934202.84,1124440248.98,1057408588.68,1136896123.61,1267997934.31,1396555719.97,1595297355.78,1992066808.1,2523471532.01,3414055566.11,4234999823.31,5623216448.87,4583850367.89,7189481824.07,10409797649.3,12292770631.2,12582122604.2,12226514722.1,11749620619.6,11183458130.8,4234999823.31,,
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284000000.0,1239000000.0,1210000000.0,1061000000.0,990000000.0,938000000.0,939000000.0,795000000.0,799000000.0,733000000.0,751000000.0,784000000.0,845000000.0,933000000.0,1242000000.0,938000000.0,,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,3526287037.04,3537099150.14,3612171957.67,3236430348.26,3376172169.81,4456240740.74,5247193069.31,2354117303.06,2093571673.66,2314159887.23,2512079324.08,3263761937.96,2291175764.66,2394823061.93,2460670287.74,2521738759.59,3523842274.9,4227273069.06,4873242526.06,5302532113.25,5016469068.51,4766928746.69,5031510908.86,5597367853.4,6831808930.4,7723846194.87,8312078525.09,9366742309.49,11494837053.4,10911698208.1,10154238250.2,13131168011.8,14534278446.3,16018848990.7,16961127045.8,14798439527.3,11014858591.8,9366742309.49,,
